356.7456
351.216
345.0816
336.7008
331.776
326.0736
321.9264
314.6688
306.72
302.0544
296.6976
292.3776
286.9344
281.4048
4126.464
326.5056
326.16
328.32
328.5792
327.456
326.9376
327.5424
326.3328
323.0496
320.8896
320.2848
315.1008
314.8416
306.3744
306.6336
301.3632
296.2656
289.7856
290.9088
283.6512
279.8496
279.7632
279.4176
278.8992
278.1216
277.1712
276.048
274.752
273.1968
271.5552
269.6544
267.6672
265.5072
263.2608
260.8416
258.2496
255.5712
252.8064
249.9552
247.104
244.2528
241.3152
238.3776
235.44
232.5024
229.4784
226.4544
223.4304
220.4064
217.3824
214.272
211.248
208.1376
205.0272
201.9168
198.8064
195.6096
192.4992
189.3888
186.2784
183.168
180.144
177.12
174.096
171.1584
168.2208
165.2832
162.432
159.5808
156.816
154.0512
151.3728
148.6944
146.1024
143.5104
140.9184
138.4128
135.9936
133.5744
131.1552
128.8224
126.4896
124.2432
121.9968
119.7504
117.5904
115.4304
113.3568
111.3696
109.4688
107.568
105.7536
104.0256
102.384
100.7424
99.1008
97.5456
96.1632
94.8672
11275.2
106.0128
108.5184
111.2832
114.2208
117.3312
120.528
123.8112
127.0944
130.464
133.8336
137.2032
140.4
143.5968
146.7072
149.7312
152.6688
155.4336
158.0256
160.5312
162.7776
164.9376
166.9248
170.2944
172.4544
174.6144
176.688
178.7616
180.6624
182.4768
184.1184
185.76
187.1424
188.5248
189.7344
190.7712
191.6352
192.4128
193.0176
193.536
193.7952
193.968
194.0544
194.0544
193.8816
193.6224
193.1904
192.5856
191.8944
191.1168
190.2528
189.216
53015.04
197.424
200.88
204.5952
7999.776
293.4144
312.1632
329.7024
342.2304
358.9056
374.112
378.0864
385.6896
393.552
403.2288
405.9936
420.768
414.1152
413.9424
429.84
421.2864
430.272
429.4944
414.4608
422.3232
416.6208
411.5232
408.3264
404.352
400.9824
395.4528
395.28
384.7392
378.1728
372.384
373.248
368.928
356.7456
346.1184
340.848
337.0464
319.248
320.8032
313.1136
304.8192
297.9072
289.9584
278.9856
279.2448
272.3328
271.9008
272.16
271.9872
271.5552
270.7776
269.7408
268.4448
266.8896
265.0752
263.0016
260.8416
258.4224
255.8304
253.152
250.2144
247.2768
244.1664
240.8832
237.6
234.144
230.688
227.1456
223.5168
219.888
216.1728
212.4576
208.7424
205.1136
201.5712
198.1152
194.6592
191.2896
188.0064
184.7232
181.5264
178.416
175.3056
172.2816
169.2576
166.32
163.4688
160.6176
157.7664
155.0016
152.2368
149.472
146.7936
144.2016
141.6096
139.0176
136.512
134.0928
131.6736
129.3408
127.008
124.848
490752
238.464
148.176
180.6624
219.888
263.2608
296.8704
335.0592
360.6336
44521.92
4745.088
534.5568
571.7952
608.9472
639.7056
669.8592
695.8656
725.0688
15975.36
855.6192
875.232
883.008
899.424
907.2
906.336
910.656
902.016
906.336
906.336
895.968
898.56
899.424
895.104
894.24
887.328
884.736
876.96
866.592
858.4704
849.312
838.512
832.3776
818.3808
806.0256
794.3616
779.5872
766.1088
749.8656
738.8064
725.76
710.8128
699.3216
679.1904
670.032
655.8624
639.36
626.7456
7847.712
80827.2
734.7456
740.9664
747.2736
751.3344
754.0128
758.3328
759.024
759.8016
757.8144
757.8144
754.1856
747.792
743.04
736.3008
729.1296
723.3408
714.7872
706.5792
695.8656
690.336
676.4256
665.712
654.7392
646.704
639.0144
631.2384
621.1296
616.5504
608.8608
601.9488
649.8144
605.9232
600.7392
